iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
USA,North America,United States,2020-10-02,7339779.0,53446.0,42203.857,208637.0,841.0,718.143,22047.001,160.539,126.771,626.697,2.526,2.157,1.05,7957.0,23.901,27408.0,82.327,0.0,0.0,26723.0,80.27,121519904.0,1192668.0,365.018,3.582,972886.0,2.922,0.049,20.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-03,7389059.0,49280.0,43022.714,209323.0,686.0,704.286,22195.027,148.026,129.23,628.758,2.061,2.116,1.05,7964.0,23.922,27271.0,81.916,0.0,0.0,27244.0,81.835,122496386.0,976482.0,367.951,2.933,978162.0,2.938,0.048,20.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-04,7422190.0,33131.0,42930.0,209692.0,369.0,712.429,22294.545,99.518,128.952,629.866,1.108,2.14,1.05,8119.0,24.388,27871.0,83.718,0.0,0.0,27606.0,82.922,123137843.0,641457.0,369.878,1.927,984422.0,2.957,0.048,20.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,268359.6,12.04,10.06,806.090264329695
USA,North America,United States,2020-10-05,7459548.0,37358.0,42875.429,210174.0,482.0,732.571,22406.76,112.215,128.788,631.314,1.448,2.2,1.07,8332.0,25.027,28956.0,86.977,0.0,0.0,28493.0,85.586,123945689.0,807846.0,372.304,2.427,1004350.0,3.017,0.048,20.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-06,7504094.0,44546.0,43234.286,210875.0,701.0,703.857,22540.565,133.806,129.866,633.42,2.106,2.114,1.09,8571.0,25.745,30005.0,90.128,0.0,0.0,29770.0,89.422,125173751.0,1228062.0,375.993,3.689,1039053.0,3.121,0.048,20.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-07,7553232.0,49138.0,44735.0,211794.0,919.0,702.0,22688.165,147.599,134.374,636.18,2.76,2.109,1.1,8638.0,25.947,30542.0,91.741,0.0,0.0,30590.0,91.885,126587874.0,1414123.0,380.241,4.248,1069416.0,3.212,0.048,20.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-08,7611123.0,57891.0,46398.571,212776.0,982.0,711.429,22862.056,173.891,139.371,639.13,2.95,2.137,1.11,8624.0,25.905,31014.0,93.159,0.0,0.0,31385.0,94.273,128022850.0,1434976.0,384.551,4.31,1099373.0,3.302,0.048,20.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-09,7666203.0,55080.0,46632.0,213750.0,974.0,730.429,23027.503,165.448,140.072,642.056,2.926,2.194,1.11,8723.0,26.202,31206.0,93.736,0.0,0.0,32250.0,96.872,129425256.0,1402406.0,388.764,4.213,1129336.0,3.392,0.048,20.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-10,7721572.0,55369.0,47501.857,214409.0,659.0,726.571,23193.819,166.316,142.685,644.035,1.979,2.182,1.12,8730.0,26.223,30982.0,93.063,0.0,0.0,32788.0,98.488,130531794.0,1106538.0,392.087,3.324,1147915.0,3.448,0.049,20.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-11,7768473.0,46901.0,49469.0,214876.0,467.0,740.571,23334.699,140.88,148.593,645.438,1.403,2.225,1.12,8819.0,26.49,31434.0,94.42,0.0,0.0,33669.0,101.134,131279888.0,748094.0,394.334,2.247,1163149.0,3.494,0.05,20.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,275965.0,12.09,14.05,828.935129564004
USA,North America,United States,2020-10-12,7810555.0,42082.0,50143.857,215274.0,398.0,728.571,23461.103,126.405,150.621,646.633,1.196,2.188,1.12,9057.0,27.205,32779.0,98.461,0.0,0.0,33745.0,101.362,132090918.0,811030.0,396.771,2.436,1163604.0,3.495,0.052,19.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-13,7860680.0,50125.0,50940.857,216051.0,777.0,739.429,23611.667,150.564,153.015,648.967,2.334,2.221,1.13,9412.0,28.271,33507.0,100.647,0.0,0.0,33796.0,101.515,133156711.0,1065793.0,399.972,3.201,1140423.0,3.426,0.053,18.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-14,7919122.0,58442.0,52270.0,217050.0,999.0,750.857,23787.214,175.546,157.007,651.968,3.001,2.255,1.14,9303.0,27.944,33935.0,101.933,0.0,0.0,34342.0,103.155,134389368.0,1232657.0,403.675,3.703,1114499.0,3.348,0.055,18.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-15,7982659.0,63537.0,53076.571,217895.0,845.0,731.286,23978.064,190.85,159.43,654.506,2.538,2.197,1.15,9478.0,28.47,34387.0,103.291,0.0,0.0,34787.0,104.492,135695983.0,1306615.0,407.599,3.925,1096162.0,3.293,0.057,17.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-16,8052834.0,70175.0,55233.0,218838.0,943.0,726.857,24188.854,210.789,165.907,657.339,2.833,2.183,1.15,9538.0,28.65,34639.0,104.048,0.0,0.0,35603.0,106.943,137027823.0,1331840.0,411.6,4.001,1086081.0,3.262,0.058,17.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-17,8107667.0,54833.0,55156.429,219658.0,820.0,749.857,24353.559,164.706,165.677,659.802,2.463,2.252,1.15,9516.0,28.584,34319.0,103.086,0.0,0.0,36370.0,109.247,138148592.0,1120769.0,414.966,3.367,1088114.0,3.268,0.058,17.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-18,8159840.0,52173.0,55909.571,220121.0,463.0,749.286,24510.275,156.716,167.939,661.193,1.391,2.251,1.17,9725.0,29.212,35012.0,105.168,0.0,0.0,36997.0,111.13,138919636.0,771044.0,417.283,2.316,1091393.0,3.278,0.059,16.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,281786.2,12.06,10.62,846.420670035506
USA,North America,United States,2020-10-19,8227724.0,67884.0,59595.571,220611.0,490.0,762.429,24714.183,203.908,179.011,662.664,1.472,2.29,1.18,10075.0,30.263,36431.0,109.43,0.0,0.0,37558.0,112.816,139795871.0,876235.0,419.915,2.632,1100708.0,3.306,0.059,16.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-20,8289465.0,61741.0,61255.0,221548.0,937.0,785.286,24899.639,185.456,183.996,665.479,2.815,2.359,1.17,10215.0,30.684,37411.0,112.374,0.0,0.0,38328.0,115.128,141074495.0,1278624.0,423.755,3.841,1131112.0,3.398,0.06,16.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-21,8350173.0,60708.0,61578.714,222722.0,1174.0,810.286,25081.991,182.353,184.968,669.005,3.526,2.434,1.17,10437.0,31.35,38101.0,114.447,0.0,0.0,38974.0,117.069,142555282.0,1480787.0,428.203,4.448,1166559.0,3.504,0.06,16.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-22,8429794.0,79621.0,63876.429,223579.0,857.0,812.0,25321.154,239.163,191.87,671.58,2.574,2.439,1.18,10650.0,31.99,38841.0,116.669,0.0,0.0,39854.0,119.712,144089053.0,1533771.0,432.81,4.607,1199010.0,3.602,0.061,16.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-23,8511456.0,81662.0,65517.429,224529.0,950.0,813.0,25566.448,245.294,196.799,674.433,2.854,2.442,1.18,10711.0,32.173,39076.0,117.375,0.0,0.0,40411.0,121.385,145555681.0,1466628.0,437.216,4.405,1218265.0,3.659,0.063,15.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-24,8589832.0,78376.0,68880.714,225492.0,963.0,833.429,25801.872,235.423,206.902,677.326,2.893,2.503,1.19,10712.0,32.176,39346.0,118.186,0.0,0.0,41143.0,123.584,146735939.0,1180258.0,440.761,3.545,1226764.0,3.685,0.064,15.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-25,8650807.0,60975.0,70138.143,225950.0,458.0,832.714,25985.026,183.155,210.679,678.702,1.376,2.501,1.18,10853.0,32.6,39984.0,120.103,0.0,0.0,41400.0,124.356,147530105.0,794166.0,443.146,2.385,1230067.0,3.695,0.066,15.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,289005.4,12.08,13.14,868.105479657554
USA,North America,United States,2020-10-26,8715371.0,64564.0,69663.857,226472.0,522.0,837.286,26178.962,193.935,209.254,680.27,1.568,2.515,1.18,11111.0,33.375,41336.0,124.164,0.0,0.0,41724.0,125.329,148485533.0,955428.0,446.016,2.87,1241380.0,3.729,0.067,14.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-27,8792595.0,77224.0,71875.714,227483.0,1011.0,847.857,26410.925,231.963,215.898,683.306,3.037,2.547,1.19,11431.0,34.336,42272.0,126.975,0.0,0.0,42148.0,126.603,149826404.0,1340871.0,450.044,4.028,1250273.0,3.756,0.068,14.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-28,8879071.0,86476.0,75556.857,228517.0,1034.0,827.857,26670.679,259.754,226.955,686.412,3.106,2.487,1.2,11660.0,35.024,43483.0,130.613,0.0,0.0,43159.0,129.64,151331103.0,1504699.0,454.564,4.52,1253689.0,3.766,0.069,14.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-29,8970365.0,91294.0,77224.429,229520.0,1003.0,848.714,26944.905,274.226,231.964,689.425,3.013,2.549,1.21,11823.0,35.514,44162.0,132.652,0.0,0.0,44170.0,132.676,152817726.0,1486623.0,459.029,4.465,1246953.0,3.746,0.071,14.1,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-30,9070214.0,99849.0,79822.571,230584.0,1064.0,865.0,27244.828,299.923,239.769,692.621,3.196,2.598,1.21,11854.0,35.607,45072.0,135.386,0.0,0.0,45471.0,136.584,154320288.0,1502562.0,463.543,4.513,1252087.0,3.761,0.073,13.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-10-31,9157557.0,87343.0,81103.571,231515.0,931.0,860.429,27507.186,262.358,243.616,695.418,2.797,2.585,1.22,11887.0,35.706,45048.0,135.314,0.0,0.0,46103.0,138.483,155540962.0,1220674.0,467.209,3.667,1257860.0,3.778,0.074,13.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-11-01,9235387.0,77830.0,83511.429,232018.0,503.0,866.857,27740.97,233.783,250.849,696.928,1.511,2.604,1.23,12131.0,36.439,46050.0,138.324,0.0,0.0,47026.0,141.255,156440801.0,899839.0,469.912,2.703,1272957.0,3.824,0.075,13.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,297111.8,12.14,14.66,892.455233192595
USA,North America,United States,2020-11-02,9317196.0,81809.0,85975.0,232575.0,557.0,871.857,27986.705,245.735,258.249,698.602,1.673,2.619,1.25,12594.0,37.829,47933.0,143.98,0.0,0.0,48316.0,145.13,157457920.0,1017119.0,472.967,3.055,1281770.0,3.85,0.077,13.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-11-03,9441963.0,124767.0,92766.857,234172.0,1597.0,955.571,28361.476,374.771,278.65,703.399,4.797,2.87,1.28,12928.0,38.833,49067.0,147.386,0.0,0.0,49607.0,149.008,158823004.0,1365084.0,477.068,4.1,1285229.0,3.861,0.08,12.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-11-04,9542227.0,100264.0,94736.571,235292.0,1120.0,967.857,28662.646,301.17,284.567,706.763,3.364,2.907,1.27,13003.0,39.058,50465.0,151.585,0.0,0.0,50682.0,152.237,160456064.0,1633060.0,481.973,4.905,1303566.0,3.916,0.083,12.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-11-05,9670308.0,128081.0,99991.857,236457.0,1165.0,991.0,29047.372,384.726,300.352,710.262,3.499,2.977,1.28,13228.0,39.734,51785.0,155.55,0.0,0.0,51990.0,156.166,162152791.0,1696727.0,487.07,5.097,1333581.0,4.006,0.086,11.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-11-06,9797366.0,127058.0,103878.857,237671.0,1214.0,1012.429,29429.025,381.653,312.028,713.909,3.647,3.041,1.28,13357.0,40.121,52838.0,158.713,0.0,0.0,53365.0,160.296,163830947.0,1678156.0,492.11,5.041,1358666.0,4.081,0.089,11.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-11-07,9924431.0,127065.0,109553.429,238788.0,1117.0,1039.0,29810.699,381.674,329.073,717.264,3.355,3.121,1.28,13479.0,40.488,53817.0,161.654,0.0,0.0,55449.0,166.556,165287306.0,1456359.0,496.485,4.375,1392335.0,4.182,0.091,11.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-11-08,10044105.0,119674.0,115531.143,239351.0,563.0,1047.571,30170.172,359.473,347.029,718.955,1.691,3.147,1.28,14008.0,42.077,55711.0,167.343,0.0,0.0,57417.0,172.467,166298704.0,1011398.0,499.523,3.038,1408272.0,4.23,0.094,10.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,309083.2,12.35,21.54,928.414554157437
USA,North America,United States,2020-11-09,10161061.0,116956.0,120552.143,240110.0,759.0,1076.429,30521.481,351.309,362.111,721.235,2.28,3.233,1.28,14409.0,43.281,58470.0,175.63,0.0,0.0,59225.0,177.898,167523224.0,1224520.0,503.201,3.678,1437901.0,4.319,0.097,10.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.28,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-11-10,10297616.0,136555.0,122236.143,241526.0,1416.0,1050.571,30931.66,410.18,367.169,725.488,4.253,3.156,1.27,14835.0,44.561,61415.0,184.476,0.0,0.0,61656.0,185.2,169062524.0,1539300.0,507.825,4.624,1462789.0,4.394,0.1,10.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.28,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-11-11,10445299.0,147683.0,129010.286,242969.0,1443.0,1096.714,31375.266,443.606,387.517,729.823,4.334,3.294,1.27,15116.0,45.405,63329.0,190.226,0.0,0.0,64015.0,192.286,170854224.0,1791700.0,513.207,5.382,1485451.0,4.462,0.103,9.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.28,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-11-12,10604096.0,158797.0,133398.286,244173.0,1204.0,1102.286,31852.256,476.99,400.698,733.439,3.617,3.311,1.27,15592.0,46.835,65199.0,195.843,0.0,0.0,66110.0,198.579,172708530.0,1854306.0,518.777,5.57,1507963.0,4.53,0.106,9.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.28,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-11-13,10783614.0,179518.0,140892.571,245374.0,1201.0,1100.429,32391.486,539.231,423.209,737.047,3.608,3.305,1.26,15864.0,47.652,66086.0,198.507,0.0,0.0,68041.0,204.379,174613729.0,1905199.0,524.499,5.723,1540397.0,4.627,0.108,9.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.28,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-11-14,10947664.0,164050.0,146176.143,246747.0,1373.0,1137.0,32884.254,492.768,439.079,741.171,4.124,3.415,1.25,16238.0,48.775,67215.0,201.898,0.0,0.0,69820.0,209.723,176212400.0,1598671.0,529.301,4.802,1560728.0,4.688,0.109,9.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.28,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2020-11-15,11087382.0,139718.0,149039.571,247535.0,788.0,1169.143,33303.935,419.681,447.68,743.538,2.367,3.512,1.23,16808.0,50.487,69513.0,208.801,0.0,0.0,71645.0,215.205,177410068.0,1197668.0,532.899,3.598,1587338.0,4.768,0.109,9.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.28,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,321532.4,12.56,22.1,965.809075980741
USA,North America,United States,2020-11-16,11240469.0,153087.0,154201.143,248350.0,815.0,1177.143,33763.773,459.838,463.185,745.986,2.448,3.536,1.22,17538.0,52.68,73098.0,219.57,0.0,0.0,73396.0,220.465,178903052.0,1492984.0,537.383,4.485,1625690.0,4.883,0.108,9.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
